,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,인건비총액,서류점수,면접점수,학부출신,대학원출신,월별인건비
4135,4135,9256,AAF6ok1ndT6ARyvNVq71BF4t,공과대학,공학,1,학연산협동과정,제적,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19921030,3.1,2,,53.67,38.33,타교,,0
4138,4138,9266,AAFHKHd1J+9NtzVCDvez2JJu,공과대학,공학,1,정원외-계약학과,재학,반도체시스템공학과,나노반도체설계전공,AAG4MQBz04451TMpmT1c5RIs,korean,석사과정,,,19951120,4.33,2,5490000,47.83,47,타교,,457500
4157,4157,9322,AAEnkD9AcCV8jdZO6JF6A1YM,공과대학,공학,2,외국인,수료연구(재학),산업경영공학과,산업경영공학전공,AAGtJM3euCvvqb5hTFq1uzz2,foreigner,석사과정,2019,2R,19940322,3.94,4,1200000,81,,타교,,50000
4176,4176,9364,AAGGMcFz/hWuxtm/D6rCB2Ek,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Energy Systems,AAF3gwz/EroDu8ymIDNVRNmZ,korean,석사과정,,,19970305,4.15,2,15790000,46.67,47.4,자교,,1315833.333
4177,4177,9375,AAG0DQKseF4cPD5JBQddwpVX,공과대학,공학,1,학연산협동과정,재학,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,,,19960703,4,2,,47.7,36.7,타교,,0
4190,4190,9399,AAE8HTTEIYdnO+5A3pLLgRlF,공과대학,공학,1,정원내신입학,재학,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,,,19950225,4.17,2,,41.3,42,타교,,0
4191,4191,9400,AAEfqzG+pXLVbuq0Z4pGxk1Y,공과대학,공학,1,정원내신입학,재학,마이크로/나노시스템협동과정,마이크로/나노시스템협동과정전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,,,19950111,4.17,2,,45.3,45,타교,,0
4192,4192,9406,AAHjUsBmKab7sbjqnpMeH2s0,공과대학,공학,2,정원내신입학,재학,건축학과,건축계획학전공,AAGc8sBIVxig3zYr5RiEg0op,korean,석사과정,,,19970827,4.33,2,,34.02,51.33,타교,,0
4193,4193,9407,AAGTGH6unM9k0ru2Cvzf9DWE,공과대학,공학,1,정원내신입학,재학,건축학과,건축계획학전공,AAGQZF/WjN6HGnmWNJUDLZ5G,korean,석사과정,,,19950609,3.83,2,11985450,24.56,55,타교,,998787.5
4194,4194,9408,AAFtj1YGwUJOx+z5c0AvQS8Y,공과대학,공학,1,정원내신입학,재학,건축학과,건축계획학전공,AAGc8sBIVxig3zYr5RiEg0op,korean,석사과정,,,19940930,4.33,2,,31.47,60,자교,,0
4195,4195,9409,AAEx+SzgfatWamWzGyxdgkym,공과대학,공학,1,정원내신입학,재학,건축학과,건축계획학전공,AAEjMsfJhz6aAH7Yu3NHhH3H,korean,석사과정,,,19931204,3.88,2,600000,23.9,59.67,타교,,50000
4196,4196,9410,AAE93QCbge/MCoaIXhTJeWHo,공과대학,공학,1,정원내신입학,재학,건축학과,도시계획 및 도시설계전공,AAHgiM2C3WUM7yWRxcTuz+r0,korean,석사과정,,,19940407,4.13,2,3915000,31.29,49.33,타교,,326250
4199,4199,9423,AAEzTKb3Lu6ZlfEpO11ADENz,공과대학,공학,2,정원내신입학,재학,건축학과,건축계획학전공,AAHhrlFpoz6WjrH1jGDcTjJ3,korean,석사과정,,,19961211,3.75,2,800000,30.13,54.33,타교,,66666.66667
4200,4200,9424,AAG5KlBH0n+aq5ZvmbpRfMNJ,공과대학,공학,1,정원내신입학,재학,건축학과,도시계획 및 도시설계전공,AAHgiM2C3WUM7yWRxcTuz+r0,korean,석사과정,,,19941220,4,2,3915000,30.32,46,타교,,326250
4201,4201,9425,AAFcmztjMZlfKhrxurMq/vhv,공과대학,공학,1,외국인,재학,건축학과,건축계획학전공,AAEjMsfJhz6aAH7Yu3NHhH3H,foreigner,석사과정,,,19980823,4.13,2,,77,0,타교,,0
4266,4266,9567,AAEojeysnEXDAWGwlrNlQXKf,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAEq8HcBVKlZ1zoHoDD1+2+v,korean,석사과정,,,19960721,4.5,2,23098110,58.33,39.67,자교,,1924842.5
4267,4267,9568,AAEKa8jFCMDWy+7OpXOVJWBz,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGv13XeGJzuAGAJYEgJ2GX8,korean,석사과정,,,19970330,4.13,2,6150500,54.23,37.57,타교,,512541.6667
4268,4268,9569,AAEoRuCQs3DsVrCcIFf2lHCG,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,,,19950829,4.25,2,3300000,57.37,38.83,타교,,275000
4269,4269,9570,AAHkB+CnVAtjBVwWz698iW56,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,,,19930711,3.63,2,16650000,57.57,39.23,자교,,1387500
4270,4270,9571,AAFUfPDNeaG5m4/It4XJO/z4,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19970918,4.5,2,17100000,55.3,38.7,자교,,1425000
4271,4271,9572,AAHfKhpgn3x561F/ocnDKREt,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGv13XeGJzuAGAJYEgJ2GX8,korean,석사과정,,,19950119,4.33,2,14689280,55.2,38.5,자교,,1224106.667
4277,4277,9591,AAGfRphFHQ6qCIVoE9K+tSTh,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGWn8vhtNMlkrJTHrGGXO3e,korean,석사과정,,,19961007,4.38,2,10620000,56.9,38.37,타교,,885000
4278,4278,9592,AAEfVbuMZ+CH/LEYAL7yAeJI,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,석사과정,,,19980324,4.5,2,,56.73,38.77,타교,,0
4279,4279,9593,AAHPxXkbsiJ10Okf11cuOYVV,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,,,19950410,4.38,2,13800000,56.23,36.57,타교,,1150000
4280,4280,9594,AAEUopR/O7AJ5yBCTnGj/55u,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,석사과정,,,19941008,4.5,2,10920000,59.2,39.6,자교,,910000
4281,4281,9595,AAGfnlENDT2+u0jXO5LYgihH,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19980505,4.5,2,17280000,56.63,38.37,자교,,1440000
4282,4282,9596,AAHKUBr76vb5LPNwMLnWxxTR,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19981107,4.3,2,16900000,58,39.5,자교,,1408333.333
4283,4283,9597,AAGYqcBsgENlnKeOTw10gari,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGXlfpkTlt2jDHcvujVd5hy,korean,석사과정,,,19951223,4.38,2,14530000,54.63,38.37,타교,,1210833.333
4284,4284,9598,AAF669hxSDhJ6ZuFyfoogASt,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHDkdyZW83qL6ZFf0ut2tdA,korean,석사과정,,,19980402,4.5,2,10049082,57.87,39.43,자교,,837423.5
4285,4285,9599,AAEYD6Q8W0v5Bjc3HxRsr77S,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAEa9xEBKjgeBusOqlNsMnJw,korean,석사과정,,,19961114,4.33,2,16560000,58.67,39.83,자교,,1380000
4286,4286,9600,AAHyGSPpdwsUK5tj7LXjRiWF,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,석사과정,,,19980908,4.5,2,16350000,59.8,39.7,자교,,1362500
4287,4287,9601,AAEXwcKuBX6Hnl8i7C8Wi1/t,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGv13XeGJzuAGAJYEgJ2GX8,korean,석사과정,,,19960623,4.25,2,9750000,58.47,39.73,자교,,812500
4288,4288,9602,AAGcauIh7gukFMVZI4P2T9Pv,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGR5qxOiiinxWbefGe/zI+v,korean,석사과정,,,19980423,4.38,2,11241952,58.87,38.83,자교,,936829.3333
4289,4289,9603,AAHz9onOlMc7hChGqN2qjNCs,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGR5qxOiiinxWbefGe/zI+v,korean,석사과정,,,19971028,4.13,2,11768400,55.4,38.9,자교,,980700
4290,4290,9604,AAH3K/9P5qtDQKKoBpHxDAXw,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAEq8HcBVKlZ1zoHoDD1+2+v,korean,석사과정,,,19940510,4.3,2,18828000,55.47,39.03,자교,,1569000
4291,4291,9605,AAGnXxitKnzfnLiz4uoMxUXh,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,korean,석사과정,,,19980525,4.4,2,13734000,59.73,39.57,자교,,1144500
4294,4294,9610,AAEgLkps2GOsPliIKWhdaS3r,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,Water & Ecosystems,AAEhofQwTVQKctfpDuG/lbed,korean,석사과정,,,19980126,4,2,15800000,42.67,43.77,타교,,1316666.667
4295,4295,9611,AAE0jQrRN3B+YkPAaFQ+mN9I,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHVEHlNvzWQFCLtWNufAFQh,korean,석사과정,,,19950731,4.4,2,16600000,45.33,44.43,타교,,1383333.333
4296,4296,9612,AAF20e6chumlaq3N2OMT8qu/,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Water & Ecosystems,AAERHrdcBrOvIerqQuy+uKnG,korean,석사과정,,,19950914,3.67,2,13500000,41.5,43.67,타교,,1125000
4297,4297,9613,AAGRIGkv0sKyrjGGS0G5xjux,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGrzQY08cilgBg2Vakpt/nx,korean,석사과정,,,19980107,4.5,2,17300000,49,48.3,자교,,1441666.667
4298,4298,9614,AAEZ5vPI+Wx/RF6P0PD1Xu77,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGrzQY08cilgBg2Vakpt/nx,korean,석사과정,,,19961209,4.33,2,17916000,48.67,48.33,자교,,1493000
4299,4299,9615,AAFdQ65Q1us8vYsGtYXFRElp,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,Energy Systems,AAER3Sf9WuQIX5ShepVGogO2,korean,석사과정,,,19970407,4.5,2,17245000,42.33,46.17,타교,,1437083.333
4300,4300,9616,AAG7umsVgXm9VgX8v/j51lgu,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19940706,4.33,2,16800000,44,45.4,타교,,1400000
4305,4305,9626,AAHaPE6G3//F43Ej+ARf02MS,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHDkdyZW83qL6ZFf0ut2tdA,korean,석사과정,,,19970405,4.38,2,10875750,56.23,38.57,자교,,906312.5
4306,4306,9627,AAF4oE+JgI7rHJHTKNNPashc,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,,,19980512,4.33,2,5000000,56.97,39.03,타교,,416666.6667
4307,4307,9628,AAFKPcywlwcw1HwYG4Zktmrf,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19960915,4.17,2,18500000,54.8,38.67,자교,,1541666.667
4308,4308,9629,AAGph0wNp+U4flSTBw94KYTk,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGv13XeGJzuAGAJYEgJ2GX8,korean,석사과정,,,19940526,4.33,2,12825964,54.47,38.03,타교,,1068830.333
4309,4309,9630,AAHgzqTZ8lNNXngKTJn3ldYI,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGR5qxOiiinxWbefGe/zI+v,korean,석사과정,,,19951120,3.88,2,11749248,54.3,37.7,타교,,979104
4310,4310,9631,AAFoP6Yf2yzabVnRVYph7VzP,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHInk8/FePfBTaicVyxuepA,korean,석사과정,,,19980407,4.5,2,2190000,57.33,39.67,자교,,182500
4311,4311,9632,AAHh4xf7zQHJeXzMzhAkg2X1,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,,,19960501,4.38,2,,53.73,34.57,타교,,0
4312,4312,9633,AAFeZZj1DRSjrLx65umglTrs,공과대학,공학,1,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19920614,4,2,,52.97,34.03,타교,,0
4313,4313,9634,AAGkdnGR5AAkYksclEBLmJra,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19951023,4,2,,54.47,35.03,타교,,0
4314,4314,9635,AAE283D0zpunEx/tVHigaRyH,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19980525,3.38,2,,53.63,34.37,타교,,0
4315,4315,9636,AAGudyD6+WsLDBHoBmttHtCU,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19970403,4.33,2,,54.37,34.83,타교,,0
4316,4316,9637,AAEFCIVwDnhEMG/0m+nlyf9i,공과대학,공학,1,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,석사과정,,,19951129,4.33,2,,53.57,37.23,타교,,0
4324,4324,9653,AAH88phn7zOzPhBumrV4Z3gr,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGrzQY08cilgBg2Vakpt/nx,korean,석사과정,,,19951118,4,2,16400000,44.67,47.9,자교,,1366666.667
4325,4325,9654,AAHwjBcajIVmnfvp5A7qYKgX,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,Water & Ecosystems,AAGopWa0c7/Rh6S3QHrGGKvP,korean,석사과정,,,19960315,4.17,2,16050000,41.33,42.73,타교,,1337500
4326,4326,9655,AAH8gvrV2tAw3m3T3ny2iqfj,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Smart Construction & Mobility,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,,,19960825,4.5,2,16900000,45.67,47.6,자교,,1408333.333
4327,4327,9656,AAGfyuBUH6UdQIg1LE2RixIc,공과대학,공학,1,정원내신입학,제적,건축사회환경공학과,Built Environment,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19960102,4.17,2,14234000,47.67,48.97,자교,,1186166.667
4328,4328,9657,AAG3L4z7uiOA4+Tg4D3pIzEI,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGt4tT4YHtLHUas1+cZcz2X,korean,석사과정,,,19960403,4.5,2,10500000,47.17,48.93,자교,,875000
4329,4329,9658,AAE7p8hjqcP2Y4mJ+wdPUbfa,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19961129,4.5,2,20616800,49,46.53,자교,,1718066.667
4330,4330,9659,AAHb0oKiToJr8+OBoBFpPEra,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHpTShsDJo8lel4DbFdlag7,korean,석사과정,,,19950809,3.83,2,14029505,47.33,47.9,자교,,1169125.417
4331,4331,9660,AAH1hdSr46EUNScTfhCKuHES,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Smart Construction & Mobility,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,,,19940913,4.5,2,16900000,46.33,46.53,자교,,1408333.333
4332,4332,9661,AAHZGZs6sIAoXB0bT/havy8G,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Water & Ecosystems,AAGopWa0c7/Rh6S3QHrGGKvP,korean,석사과정,,,19930624,4.33,2,16200000,41.33,43.37,타교,,1350000
4333,4333,9662,AAEw7a5LZfcPDxlltKcsbnWK,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Water & Ecosystems,AAF/fTsi/dIPEDw2FAL2y4NC,korean,석사과정,,,19970514,3.83,2,15700000,46,46.1,자교,,1308333.333
4334,4334,9663,AAFB/tcPVEJ6VYVMdsxx8E38,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Smart Construction & Mobility,AAHiW/FO5nAwUcJTW4KXIxg2,korean,석사과정,,,19910606,4,2,10352500,45,48.83,타교,,862708.3333
4337,4337,9675,AAHHK1MkbwBDFJ/9ab89i/X4,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAGWn8vhtNMlkrJTHrGGXO3e,korean,석사과정,,,19961125,4.33,2,,53.87,34.83,타교,,0
4338,4338,9676,AAGObhSbcxe2Vo8KGbRmGslu,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19971107,4,2,,53.8,34.7,타교,,0
4339,4339,9677,AAFuG2X7w41JvpWLyyE41g2B,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,,,19961129,4.33,2,,53.47,38.03,타교,,0
4340,4340,9678,AAEk6MoAm6A1SFidsTRk+yjX,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19981008,3.88,2,,53.47,34.03,타교,,0
4341,4341,9679,AAHYoAsPBVP2fqybPUzk0ObP,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAHDkdyZW83qL6ZFf0ut2tdA,korean,석사과정,,,19970114,4.33,2,,54.57,35.23,타교,,0
4342,4342,9680,AAHQ99gZMSaCdMUYyNDHe6tO,공과대학,공학,2,학연산협동과정,재학,화공생명공학과,화공생명공학전공,AAHDkdyZW83qL6ZFf0ut2tdA,korean,석사과정,,,19970902,4.33,2,,54.97,35.03,타교,,0
4343,4343,9684,AAHtFUgl+Pw7go9orpJS21wT,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAEYVfsfVhIHnbTEKHsFv2Gf,korean,석사과정,,,19960706,4.13,2,10350000,42.67,44,타교,,862500
4344,4344,9685,AAFLJLY1o22jAsN5yi5gRgrg,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAELH3z35pogDTl5DzR8Q/EZ,korean,석사과정,,,19961230,4.17,2,16140000,38.67,37.67,자교,,1345000
4345,4345,9686,AAHlz2U+bcDc+/kU4PIE5tsL,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHVEHlNvzWQFCLtWNufAFQh,korean,석사과정,,,19931016,4.25,2,16600000,45,46.57,타교,,1383333.333
4346,4346,9687,AAFLY0nf2jre0uv5+4jZxtrl,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,,,19960728,4.33,2,16200000,49.67,49.6,자교,,1350000
4347,4347,9688,AAGJfZhNlbwJWmtzIN5xJiRU,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,,,19940627,4.33,2,20400000,49.33,49.37,자교,,1700000
4348,4348,9689,AAH0ZO8wR9Px9gN3qiVROoPD,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,,,19970219,4.5,2,16200000,49.5,48.7,자교,,1350000
4349,4349,9690,AAGaxr0EjGiZbiIjr9syOOxO,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,,,19940324,3.88,2,16200000,44.67,45.9,타교,,1350000
4350,4350,9691,AAEB6/LK0RzIbJhwo6Q/p2Iy,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,Built Environment,AAHc+0P1uuuM9uwKFqwm5JxB,korean,석사과정,,,19960529,4.13,2,16200000,49.17,48.73,자교,,1350000
4351,4351,9693,AAF/u04xi110oMhxj1uboRt3,공과대학,공학,2,외국인,휴학,건축사회환경공학과,Water & Ecosystems,AAFfknO6JgD5dVkClElRTC9k,foreigner,석사과정,,,19851102,,1,,86,0,타교,,0
4352,4352,9694,AAEem+vdIv4pf8WfJSS5U5dI,공과대학,공학,1,외국인,재학,건축사회환경공학과,Water & Ecosystems,AAHisTgv3R503o2ZT2WX1JLn,foreigner,석사과정,,,19980108,3.25,2,4200000,93,0,타교,,350000
4353,4353,9697,AAEJaYp0msaDzgw6dMsJkJIK,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAEQVR5vzA37fG9ZjitVV427,korean,석사과정,,,19810308,4.25,2,,49.3,50,타교,,0
4354,4354,9698,AAFFSiWMASJdiEn4zV2syp6F,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,,,19981221,4.38,2,3062501,49,49.5,타교,,255208.4167
4355,4355,9699,AAHAiZ1KQNodw7YOQ6/5l84G,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,,,19940522,3.88,2,15300000,49.3,49.8,타교,,1275000
4356,4356,9700,AAEPoRYBFzT6ua2xOr/ns/TI,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAE4RWtRb5Aywzq18+9py2WY,korean,석사과정,,,19970117,3.83,2,12150000,49.7,49.8,자교,,1012500
4357,4357,9701,AAGmfL4a1m6d5zopp+Kr6Jsl,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAEg0pRgP/AA4MDAFJDKct5i,korean,석사과정,,,19980212,4.5,2,12460335,50,50,자교,,1038361.25
4358,4358,9702,AAEF1eFif8lV25GOxiRkhNFS,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,korean,석사과정,,,19951101,4.5,2,12360000,49.8,50,자교,,1030000
4359,4359,9703,AAGyFi9YYBOSj/igUPlQaJDZ,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAG1JS763bArlfh1Ui7r3385,korean,석사과정,,,19950922,4.5,2,10405650,49.8,49.7,자교,,867137.5
4360,4360,9704,AAFv1vladAibZ7p9PEPnDZuR,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAHtjVpi/adGnjoH4gqGkXR+,korean,석사과정,,,19950306,4.38,2,17150000,47.8,49.7,타교,,1429166.667
4361,4361,9705,AAEry2ZOGC9lTQ+hz0LLz+Ht,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAFrKRhc4pBNk+lwpuzAzJxf,korean,석사과정,,,19980717,4.5,2,14580000,49.8,49.8,자교,,1215000
4362,4362,9723,AAEXuC/8yzIokLFYxek3nw3G,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19900129,4.17,2,,41.33,40.67,타교,,0
4363,4363,9724,AAF60fN1mcaUtAbrq4j6c/UO,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,,,19961125,4,2,11820000,45.33,42,자교,,985000
4364,4364,9725,AAFICOn1dc3PsXxq4/FxSk/E,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,,,19940223,4.33,2,17340000,39,38.33,타교,,1445000
4365,4365,9726,AAEJi9dgvpYMg8wwILM4DoRU,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19950129,3.83,2,15350000,44.33,43,타교,,1279166.667
4366,4366,9727,AAFxAMu8l0E8uFKrUHYC+zM8,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19950701,4.33,2,20594337,41,39.33,타교,,1716194.75
4367,4367,9728,AAG3InoqVt33hjbKlAZOnsIE,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,,,19980323,4,2,12520000,40.67,45.67,타교,,1043333.333
4368,4368,9729,AAGFrJBbXdbmVLeRXYJ3+HMS,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,,,19881020,4.5,2,,41.33,39,타교,,0
4369,4369,9730,AAFNgYAQLhERrViXkkDs2vKg,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAF4vLFQh61Takdt+btQXdzN,korean,석사과정,,,19920708,4,2,6300000,42.67,43.33,자교,,525000
4370,4370,9731,AAEJK3SrKO8oo4zdGFclRqmP,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19970607,4,2,10350000,42,44,타교,,862500
4371,4371,9732,AAFQYsQgi92cPhf4oIDfpVTD,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19960328,4.33,2,16175709,42,39.33,타교,,1347975.75
4372,4372,9733,AAFhvmC1VE3k9OCoYMKTMhJW,공과대학,공학,2,정원내신입학,제적,산업경영공학과,산업경영공학전공,AAGtJM3euCvvqb5hTFq1uzz2,korean,석사과정,,,19960718,,1,800000,44.67,44,타교,,133333.3333
4373,4373,9734,AAFy1y28IXDOEBeg/gUAKp8i,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19950601,4.33,2,24038284,42,36,타교,,2003190.333
4374,4374,9735,AAHXAlIJzBqexyfkROFUg2Ib,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19951220,4.17,2,20594337,39.33,39.67,자교,,1716194.75
